SCOPE;TECHNOLOGY;CARRIER AGGREGATION YES/NOT;TARGET ON SCOPE;CITIES ROUTE LINES PLACE (sub-target);AREAS OF INTEREST;TEST MODALITY (N NOMADIC/D DINAMIC);SMARTPHONE MODEL;FIRMWARE VERSION;HANDSET CAPABILITY [THROUGHPUT DL/UL];LAST ACQUISITION TIMING [YYYY_MM];NED MONTH [YYYY_MM];Country;OPERATOR NAME;MCC;MNC;OPCOS;RAN VENDOR;SCENARIO;DatabaseName;Service;Test;Sub-Test;KPI;KPI value;Latitude;Longitude
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT02;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD  - B5 AVG  VIDEO RESOLUTION FOR QUALIFIED VIDEOS;923.6808375588639;45.03247033333334;7.667352666666666
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;WB;HTTP;BROWSING - HTTP TRANSFER TIME [S];2.0343;45.061964599999996;7.6787524000000005
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD - AVERAGE VIDEO START TIME [s] on Qualified session (Time to First Picture);1.8286;45.0660352;7.6946686
Cities and Towns;5G_Real;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / OMN 20.9.1.0_0;null;2020_10;2021_02;Italy;Vodafone;222;10;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - NUMBER OF ATTEMPTS [N];10.0;45.0619788;7.6786336
Cities and Towns;5G_Real;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / OMN 20.9.1.0_0;null;2020_10;2021_02;Italy;Vodafone;222;10;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - NUMBER OF DNS HOST RESOLUTION FAILURES [N];0.0;null;null
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL CE;HTTP;HTTP UPLINK - NUMBER OF DNS+IP SERVICE ACCESS TIMEOUT  [N];0.0;null;null
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD - NUMBER OF VIDEO ACCESS ATTEMPTS;5.0;45.0660352;7.6946686
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD - NUMBER OF VIDEO FAILURES;0.0;null;null
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT02;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD - AVERAGE VIDEO START TIME [s] on Qualified session (Time to First Picture);1.4888333333333332;45.03247033333334;7.667352666666666
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL CE;HTTP;HTTP UPLINK - NUMBER OF ATTEMPTS [N];5.0;45.066012400000005;7.694674399999999
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL CE;HTTP;HTTP UPLINK - NUMBER OF DNS HOST RESOLUTION FAILURES [N];0.0;null;null
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD  - B5 AVG  VIDEO RESOLUTION FOR QUALIFIED VIDEOS;882.8804157501272;45.0660352;7.6946686
Cities and Towns;5G_Real;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / OMN 20.9.1.0_0;null;2020_10;2021_02;Italy;Vodafone;222;10;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - NUMBER OF IP SERVICE ACCESS FAILURES [N];0.0;null;null
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL CE;ALL;HTTP + HTTPS UPLINK - UPLOAD Transfer Time [S];3.4414000000000002;45.066007199999994;7.6946719
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT02;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD -  B2 NUMBERS OF DL REPRODUCTION WITHOUT INTERRUPTIONS ;6.0;45.03247033333334;7.667352666666666
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT02;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD - NUMBER OF VIDEO ACCESS ATTEMPTS;6.0;45.03247033333334;7.667352666666666
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT02;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD - NUMBER OF VIDEO FAILURES;0.0;null;null
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD -  B2 NUMBERS OF DL REPRODUCTION WITHOUT INTERRUPTIONS ;5.0;45.0660352;7.6946686
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD - B6 AVG  VIDEO MOS;4.059999942779541;45.0660352;7.6946686
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;WB;HTTP;BROWSING - D5. SESSION TIME AVG [S];2.3493000000000004;45.061964599999996;7.6787524000000005
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;WB;HTTP;BROWSING HTTP - NUMBER OF IP SERVICE ACCESS FAILURES [N];0.0;null;null
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;WB;HTTP;BROWSING - IP SERVICE ACCESS TIME [S];0.15280000000000002;45.0619671;7.6787448
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / HUI 20.7.1.0_0;null;2020_10;2021_02;Italy;Wind;222;88;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;DL CE;HTTPS;HTTPS DOWNLINK - NUMBER OF ATTEMPTS [N];5.0;45.066012400000005;7.694674399999999
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / HUI 20.7.1.0_0;null;2020_10;2021_02;Italy;Wind;222;88;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;DL CE;HTTPS;HTTPS DOWNLINK - NUMBER OF DNS HOST RESOLUTION FAILURES [N];0.0;null;null
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL CE;HTTP;HTTP UPLINK - NUMBER OF DL WITH THROUGHPUT > 2 MBPS;5.0;45.066012400000005;7.694674399999999
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL CE;HTTP;HTTP UPLINK - THROUGHPUT STANDARD DEVIATION;713.8898991800354;45.066012400000005;7.694674399999999
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL CE;HTTP;HTTP UPLINK - PEAK DATA USER RATE [KBIT/S];6958.865086266704;45.066012400000005;7.694674399999999
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL CE;HTTP;HTTP UPLINK - D3. UPLOAD SPEED [KBIT/S] AVG;6149.755982433293;45.066012400000005;7.694674399999999
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL CE;HTTP;HTTP UPLINK - 10TH PERCENTILE THR.;5449.845822729658;45.066012400000005;7.694674399999999
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL CE;HTTP;HTTP UPLINK - 90TH PERCENTILE THR.;6858.273758702839;45.066012400000005;7.694674399999999
Cities and Towns;5G_Real;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / OMN 20.9.1.0_0;null;2020_10;2021_02;Italy;Vodafone;222;10;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;WB;ALL;HTTP + HTTPS BROWSING - HTTP TRANSFER TIME [S];1.5311;45.0659973;7.6946613
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - NUMBER OF DNS+IP SERVICE ACCESS TIMEOUT  [N];0.0;null;null
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / HUI 20.7.1.0_0;null;2020_10;2021_02;Italy;Wind;222;88;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;DL CE;HTTP;HTTP DOWNLINK - NUMBER OF ERRORS IN RETAINABILITY [N];0.0;null;null
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / HUI 20.7.1.0_0;null;2020_10;2021_02;Italy;Wind;222;88;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;DL CE;HTTP;HTTP DOWNLINK - DOWNLOAD Transfer Time [S];0.601;45.0619614;7.6787301999999995
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT02;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;DL CE;ALL;HTTP + HTTPS DOWNLINK - DOWNLOAD Transfer Time [S];1.4319000000000002;45.032483;7.6673712
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_10;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - NUMBER OF DL WITH THROUGHPUT > 10 MBPS;10.0;45.0619793;7.678617900000001
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_10;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - NUMBER OF DL WITH THROUGHPUT > 1 MBPS;10.0;45.0619793;7.678617900000001
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_10;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - NUMBER OF DL WITH THROUGHPUT > 3 MBPS;10.0;45.0619793;7.678617900000001
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_10;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - THROUGHPUT STANDARD DEVIATION;6088.379541622987;45.0619793;7.678617900000001
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_10;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - PEAK DATA USER RATE [KBIT/S];69661.72452449576;45.0619793;7.678617900000001
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_10;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - MEAN DATA USER RATE [KBIT/S];64382.54106725885;45.0619793;7.678617900000001
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_10;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - 10TH PERCENTILE THR.;53716.38756344941;45.0619793;7.678617900000001
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / TIM 20.9.1.0_0;null;2020_10;2021_02;Italy;TIM;222;1;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL NC;HTTP;UPLINK NETWORK CAPABILITY MULTISOCKET - 90TH PERCENTILE THR.;67525.94091763518;45.0619793;7.678617900000001
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT02;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE  - B4 HD SHARE - NUMBERS OF QUALIFIED VIDEO STARTED AND TERMINATED IN HD;6.0;45.03247033333334;7.667352666666666
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT02;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD - NUMBERS OF VIDEOS STARTED AND TERMINATED IN HD WITHOUT VIDEO COMPRESSION;6.0;45.03247033333334;7.667352666666666
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;WB;HTTP;BROWSING HTTP - NUMBER OF DNS+IP SERVICE ACCESS TIMEOUT  [N];0.0;null;null
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE  - B4 HD SHARE - NUMBERS OF QUALIFIED VIDEO STARTED AND TERMINATED IN HD;5.0;45.0660352;7.6946686
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;Streaming HD Static;Video1;Video1 STATIC YOU TUBE HD - NUMBERS OF VIDEOS STARTED AND TERMINATED IN HD WITHOUT VIDEO COMPRESSION;5.0;45.0660352;7.6946686
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT03;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;UL CE;HTTP;HTTP UPLINK - NUMBER OF IP SERVICE ACCESS FAILURES [N];0.0;null;null
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;WB;HTTP;BROWSING - NUMBER OF ERRORS IN RETAINABILITY [N];0.0;null;null
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / ITV 20.7.1.0_0;null;2020_10;2021_02;Italy;Iliad;222;50;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;WB;HTTP;BROWSING - TIME TO DOWNLOAD 500 KBIT [S];1.693;45.061965400000005;7.6787467000000005
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / OMN 20.9.1.0_0;null;2020_10;2021_02;Italy;Vodafone;222;10;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;WB;ALL;HTTP + HTTPS BROWSING - IP SERVICE ACCESS TIME [S];0.08461904761904762;45.061968428571426;7.678699809523809
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / HUI 20.7.1.0_0;null;2020_10;2021_02;Italy;Wind;222;88;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;DL CE;HTTP;HTTP DOWNLINK - NUMBER OF ATTEMPTS [N];5.0;45.0619618;7.678732799999999
Cities and Towns;5G_Cap;null;Main Cities;TORINO;WT01;NOMADIC;Samsung Galaxy S20+ 5G (SM-G986BDS);4.19.87-18862671 dpi@SWDI3417 / Unavailable / QP1A.190711.020.G986BXXU3ATG4 / HUI 20.7.1.0_0;null;2020_10;2021_02;Italy;Wind;222;88;VF-IT;NSN;null;VD2_TO_N21C_843;Packet;DL CE;HTTP;HTTP DOWNLINK - NUMBER OF DNS HOST RESOLUTION FAILURES [N];0.0;null;null
